id,data_format,cases,access,file_name,submitter_id,data_category,type,platform,file_size,created_datetime,md5sum,updated_datetime,file_id,data_type,state,experimental_strategy,version,data_release,project,analysis_id,analysis_state,analysis_submitter_id,analysis_workflow_link,analysis_workflow_type,analysis_workflow_version,sample_type
374e13e1-98a8-4b65-94da-0d78ae51df5a,MAF,"TCGA-38-4631-01A-01D-1753-08,TCGA-38-4631-11A-01D-1753-08",open,14826ad4-fe64-4f31-bb3e-8e2d57ad7f5f.wxs.aliquot_ensemble_masked.maf.gz,f4c21d5e-b0f0-4a71-917f-6567205e1497,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,245502,2022-08-01T16:47:07.681428-05:00,64f7830d48cf22f8849e962b7f518ee5,2024-07-31T06:26:42.629463-05:00,374e13e1-98a8-4b65-94da-0d78ae51df5a,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,e6062728-f095-4390-a492-26f55e0714a9,released,14826ad4-fe64-4f31-bb3e-8e2d57ad7f5f,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
8416388e-8a30-441d-b14b-bfcec4daf78a,MAF,"TCGA-44-6147-01A-31D-A27T-08,TCGA-44-6147-10A-01D-1753-08",open,455d27a7-9bca-4f47-86ce-38afccfe9ab5.wxs.aliquot_ensemble_masked.maf.gz,7df85010-8e7e-4309-87c0-63de2726b5bd,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,43028,2022-08-01T16:40:43.317289-05:00,0b183da7bdeb5e6d1b30c4ca7f8ed24f,2024-07-31T06:33:15.311827-05:00,8416388e-8a30-441d-b14b-bfcec4daf78a,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,d7459075-d14f-4a2a-9f6b-26f58da4cbd9,released,455d27a7-9bca-4f47-86ce-38afccfe9ab5,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
683d979f-0ced-4839-b61b-c26f065c1da6,MAF,"TCGA-05-4384-01A-01D-1753-08,TCGA-05-4384-10A-01D-1753-08",open,f099efdd-6021-4afd-9748-733e5056c0a4.wxs.aliquot_ensemble_masked.maf.gz,4cb91ef4-e013-46d0-9181-1fad6c53f94b,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,50682,2022-08-01T16:40:20.866802-05:00,c9201e56c742b0a905372757213915f1,2024-07-31T06:25:04.859061-05:00,683d979f-0ced-4839-b61b-c26f065c1da6,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,b8a96fc2-1624-4cca-b35e-8b2798e0b7ff,released,f099efdd-6021-4afd-9748-733e5056c0a4,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
101c7666-42ea-45d9-8288-16a3cbd47274,MAF,"TCGA-44-6147-01A-21D-A27T-08,TCGA-44-6147-10A-01D-1753-08",open,1a47b275-62bc-42a1-8543-65caaacf5ed3.wxs.aliquot_ensemble_masked.maf.gz,743cfee1-b1c6-4212-b685-e7ddcbcd2613,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,76014,2022-08-01T16:40:47.580038-05:00,fd715d26701b02513a80184d51885e8a,2024-07-31T06:29:14.019784-05:00,101c7666-42ea-45d9-8288-16a3cbd47274,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,697fff19-ad21-4430-9768-608fef3d9fa7,released,1a47b275-62bc-42a1-8543-65caaacf5ed3,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
fde996d6-190e-4084-9b51-ab8b9e9ceea6,MAF,"TCGA-44-6147-01B-06D-A271-08,TCGA-44-6147-10A-01D-1753-08",open,f4899380-8783-4cdb-93fb-862e8f9ff402.wxs.aliquot_ensemble_masked.maf.gz,987299ea-98c5-4b8d-bb8a-85fc36a5eef0,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,52802,2022-08-01T16:40:50.502835-05:00,186b4359b963bd08b4255dd92a0b5dfb,2024-07-31T06:28:54.450078-05:00,fde996d6-190e-4084-9b51-ab8b9e9ceea6,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,9ca92bc6-46a0-4248-8485-2aa04ee6b635,released,f4899380-8783-4cdb-93fb-862e8f9ff402,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
c7910d9c-92e7-4992-b68f-6a35a93ff6b7,MAF,"TCGA-73-4676-01A-01D-1753-08,TCGA-73-4676-11A-01D-1753-08",open,f2cfacbc-a824-4568-89db-6aca0d06af74.wxs.aliquot_ensemble_masked.maf.gz,f53a9412-3b31-4315-ae19-214e46fcced0,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,35023,2022-08-01T16:46:11.036875-05:00,1f203f9d54ebd54b900e5054daa791c9,2024-07-31T06:28:33.077873-05:00,c7910d9c-92e7-4992-b68f-6a35a93ff6b7,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,1a91a9f5-3568-4498-b5d1-054938a4344a,released,f2cfacbc-a824-4568-89db-6aca0d06af74,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
1140a1ab-bec5-4884-bf42-ec7eb80756dd,MAF,"TCGA-80-5607-01A-31D-1945-08,TCGA-80-5607-10A-01D-1946-08",open,6b7a0b2a-d183-4ea9-a938-3542e279457e.wxs.aliquot_ensemble_masked.maf.gz,ef849d72-1288-41a7-82f3-fa2d176c674c,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,44753,2022-08-01T17:04:04.351690-05:00,934d9f5ad26ec9d58c0b75592a897b27,2024-07-31T06:34:51.979027-05:00,1140a1ab-bec5-4884-bf42-ec7eb80756dd,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,a3142070-08bb-4382-ad00-bcdd8427befb,released,6b7a0b2a-d183-4ea9-a938-3542e279457e,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
fd460fa4-1c27-4f4f-ba40-6e0bc0857bd5,MAF,"TCGA-55-7724-01A-11D-2167-08,TCGA-55-7724-10A-01D-2167-08",open,07bbadef-2815-4742-a5d4-ec8af2b9610f.wxs.aliquot_ensemble_masked.maf.gz,a15423f0-3a23-41c2-8fd6-caafbe9178d1,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,65065,2022-08-01T17:01:13.177420-05:00,19fdc898b4686a0ab430ca749247a4ba,2024-07-31T06:28:26.207038-05:00,fd460fa4-1c27-4f4f-ba40-6e0bc0857bd5,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,82abea08-f413-4748-b140-9f43091f4a7e,released,07bbadef-2815-4742-a5d4-ec8af2b9610f,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
3f7e6a62-368b-4354-8a5c-6cf515aef2f0,MAF,"TCGA-J2-8194-01A-11D-2238-08,TCGA-J2-8194-10A-01D-2238-08",open,8c3e48d3-618b-40d3-a9c7-bc98a3bd226f.wxs.aliquot_ensemble_masked.maf.gz,c92fdda8-64cb-417e-875c-10e045639c45,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,53509,2022-08-01T16:41:16.451397-05:00,40413d171cd8a6922ce974d32348862a,2024-07-31T06:33:43.608826-05:00,3f7e6a62-368b-4354-8a5c-6cf515aef2f0,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,f406f7b8-c5b1-44a0-a76d-a640a9e71642,released,8c3e48d3-618b-40d3-a9c7-bc98a3bd226f,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
3050678f-ea4a-419a-9553-ade8d2411e88,MAF,"TCGA-05-4410-01A-21D-1855-08,TCGA-05-4410-10A-01D-1855-08",open,1146eae8-cf57-410f-9637-7e404ebcc274.wxs.aliquot_ensemble_masked.maf.gz,833f591e-987b-4b99-9f8c-be6d5ef5b844,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,345399,2022-08-01T17:00:35.038706-05:00,ee7902f571b0f33377d955667b71ea39,2024-07-31T06:36:30.234954-05:00,3050678f-ea4a-419a-9553-ade8d2411e88,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,7d35e974-d603-4c14-964f-1f0e7ca259c6,released,1146eae8-cf57-410f-9637-7e404ebcc274,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
267967f3-55ab-4d6c-8fc0-967caeb246ff,MAF,"TCGA-55-8203-01A-11D-2238-08,TCGA-55-8203-10A-01D-2238-08",open,be74c31e-7e92-4d6e-b51f-147c08571e3c.wxs.aliquot_ensemble_masked.maf.gz,f82f023b-dcf0-4790-90bd-9dfafc306184,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,139704,2022-08-01T16:39:27.592076-05:00,e91b9329f455fde01d5f43d4ae3afad0,2024-07-31T06:30:28.590055-05:00,267967f3-55ab-4d6c-8fc0-967caeb246ff,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,e2e6b956-d423-4647-bc6c-9bb0f3df4293,released,be74c31e-7e92-4d6e-b51f-147c08571e3c,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
e07a5517-ab7e-4367-971b-7719c3273a1c,MAF,"TCGA-49-4501-01A-01D-1265-08,TCGA-49-4501-11A-01D-1265-08",open,b342cdbc-5af1-4ed9-baf3-d7c129ee75a7.wxs.aliquot_ensemble_masked.maf.gz,589d4cd5-6751-412b-ae04-6978b82c2f15,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,20236,2022-08-01T16:49:37.107318-05:00,9bf9332e6bfac48f9ae71e2e1f69fb91,2024-07-31T06:27:59.795280-05:00,e07a5517-ab7e-4367-971b-7719c3273a1c,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,d755b489-7475-475c-b17e-18511fb939d7,released,b342cdbc-5af1-4ed9-baf3-d7c129ee75a7,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
9f4fa07e-188c-40a4-9c26-a5cca27767b4,MAF,"TCGA-49-4505-01A-01D-1931-08,TCGA-49-4505-11A-01D-1265-08",open,73fcb0f6-6a7b-408c-8690-acaac02e872e.wxs.aliquot_ensemble_masked.maf.gz,381d23f2-7a6a-4dbd-b5b4-6ed021a2e092,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,79319,2022-08-01T16:45:33.326572-05:00,43478bd9e05a7c740013c67dc8594d4a,2024-07-31T06:26:30.859867-05:00,9f4fa07e-188c-40a4-9c26-a5cca27767b4,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,b4a610f9-22ff-4785-b83d-3fd41d68a657,released,73fcb0f6-6a7b-408c-8690-acaac02e872e,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
6f448407-401e-48d2-b31e-60e70e7c0889,MAF,"TCGA-78-7540-01A-11D-2063-08,TCGA-78-7540-11A-01D-2063-08",open,52aa22b0-0b50-4fd8-8723-2bfcf445fed9.wxs.aliquot_ensemble_masked.maf.gz,3b060cbc-8598-4e17-b992-818250901a30,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,16426,2022-08-01T17:02:52.491297-05:00,5b4fe5563c5b5766b7e0ed35c9990435,2024-07-31T06:37:05.718073-05:00,6f448407-401e-48d2-b31e-60e70e7c0889,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,d8697647-7ef5-4ebe-8398-5a0078635086,released,52aa22b0-0b50-4fd8-8723-2bfcf445fed9,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
b1211dbb-5d1a-48c2-8ff5-f92a0bbbd232,MAF,"TCGA-67-3773-01A-01D-1040-01,TCGA-67-3773-10A-01D-1489-08",open,1e76b510-baea-41cf-b6be-365060c7a45d.wxs.aliquot_ensemble_masked.maf.gz,abfbd807-3bc9-4487-b734-39955516a393,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,38847,2022-08-01T16:53:30.409814-05:00,0c21aeca08efdd00f7f0bfbab0d21a21,2024-07-31T06:27:08.720766-05:00,b1211dbb-5d1a-48c2-8ff5-f92a0bbbd232,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,3d0f1525-29b6-4f37-8432-a3cf70248b31,released,1e76b510-baea-41cf-b6be-365060c7a45d,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
a13ce267-8b9f-419d-92d1-4e38dfc006b2,MAF,"TCGA-05-4427-01A-21D-1855-08,TCGA-05-4427-10A-01D-1855-08",open,571ab7df-ee67-4c91-b06d-935a14b5baab.wxs.aliquot_ensemble_masked.maf.gz,14539839-d77d-4651-b9fa-5ea551d9c4a7,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,327785,2022-08-01T17:01:49.279217-05:00,fd5122b34690a90a53e0ca135dfa7e9b,2024-07-31T06:30:57.231858-05:00,a13ce267-8b9f-419d-92d1-4e38dfc006b2,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,e889f7a1-e3e7-4ffc-8c0e-6d013f4823ff,released,571ab7df-ee67-4c91-b06d-935a14b5baab,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
308349b2-11c8-4cf8-bd42-c7f7ec2667a3,MAF,"TCGA-J2-A4AD-01A-11D-A24D-08,TCGA-J2-A4AD-10A-01D-A24F-08",open,1af3a5e1-1558-49b0-b946-2ed353f93fa2.wxs.aliquot_ensemble_masked.maf.gz,fa269734-a9f2-476d-ac77-519f87f03f63,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,111077,2022-08-01T16:49:24.521317-05:00,512c2244595b23830c11c63f398b493d,2024-07-31T06:29:08.499554-05:00,308349b2-11c8-4cf8-bd42-c7f7ec2667a3,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,9bb4671d-1420-4037-9816-f51a7f98170c,released,1af3a5e1-1558-49b0-b946-2ed353f93fa2,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
323ca078-aeb1-42c1-9499-233b303a31d6,MAF,"TCGA-17-Z004-01A-01W-0746-08,TCGA-17-Z004-11A-01W-0746-08",open,a889c655-2d38-42ad-b7db-7cd66043fe43.wxs.aliquot_ensemble_masked.maf.gz,da9a6cdf-87a3-4607-8510-2bf263207253,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,8434,2022-08-01T16:48:34.102161-05:00,0ba23432b9e41cc3d1f46a016402d9f8,2024-07-31T06:26:23.942427-05:00,323ca078-aeb1-42c1-9499-233b303a31d6,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,990b952b-7880-4068-9e62-20471b68d8b7,released,a889c655-2d38-42ad-b7db-7cd66043fe43,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
fbee4520-dde8-431b-8e7d-62ea26097dd7,MAF,"TCGA-55-6981-01A-11D-1945-08,TCGA-55-6981-11A-01D-1945-08",open,ec6ebe80-e3ba-4fa2-8ec6-dbe6401125e1.wxs.aliquot_ensemble_masked.maf.gz,96a831a7-b503-4a59-ab24-215f99efcdc8,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,20731,2022-08-01T16:45:01.231303-05:00,88b1a8328a43b81f50d6c27ff6a64ace,2024-07-31T06:27:54.865355-05:00,fbee4520-dde8-431b-8e7d-62ea26097dd7,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,a2a6b051-22c7-4659-aa2f-76fa6894d2a3,released,ec6ebe80-e3ba-4fa2-8ec6-dbe6401125e1,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
04cf76d7-4dc2-440d-a151-ce3a2d20fa5b,MAF,"TCGA-MP-A4SW-01A-21D-A24P-08,TCGA-MP-A4SW-10A-01D-A24P-08",open,87fcadb6-f93b-4665-8737-99653ba137ec.wxs.aliquot_ensemble_masked.maf.gz,d396e3a4-2ccb-4cd4-a698-776e89394112,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,29747,2022-08-01T16:57:30.049912-05:00,5927fdb2c1bdb2917e49b62e67edc394,2024-07-31T06:30:39.688776-05:00,04cf76d7-4dc2-440d-a151-ce3a2d20fa5b,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,d3674fc9-e047-4544-af22-1cbf26671056,released,87fcadb6-f93b-4665-8737-99653ba137ec,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
c603ba75-bf42-4ee3-bee4-ac848fdf7cd2,MAF,"TCGA-17-Z037-01A-01W-0746-08,TCGA-17-Z037-11A-01W-0746-08",open,69e45844-c39e-4ab9-a09d-8e20273a5bb5.wxs.aliquot_ensemble_masked.maf.gz,b7354ccd-891a-4bbd-9c3c-3d14ed3c282d,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,53669,2022-08-01T16:51:59.270191-05:00,f7efce66fbbddf29073f7f98a923d324,2024-07-31T06:27:34.388914-05:00,c603ba75-bf42-4ee3-bee4-ac848fdf7cd2,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,2eed4ca3-8031-4ab5-a079-8c96320cdccf,released,69e45844-c39e-4ab9-a09d-8e20273a5bb5,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
e681dafb-5643-465e-b2ad-b0f546e073a4,MAF,"TCGA-78-8640-01A-11D-2393-08,TCGA-78-8640-11A-01D-2393-08",open,c8e7bc76-1055-4d13-b0c2-789f75e40796.wxs.aliquot_ensemble_masked.maf.gz,8eccc971-f338-4bb1-9431-bc89fe5f1ca3,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,240810,2022-08-01T16:41:43.922289-05:00,516a9d028036adba5652824e1134e1a2,2024-07-31T06:28:02.685791-05:00,e681dafb-5643-465e-b2ad-b0f546e073a4,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,926c490f-f5c0-42e3-be74-7ecac9ce20ac,released,c8e7bc76-1055-4d13-b0c2-789f75e40796,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
25f0bd27-2eda-447f-bd38-3752780bbf06,MAF,"TCGA-17-Z050-01A-01W-0747-08,TCGA-17-Z050-11A-01W-0747-08",open,96355b5c-9ac0-4b1e-ac66-41e145f4778e.wxs.aliquot_ensemble_masked.maf.gz,96dab699-548b-48a9-9b87-9b6ff816032a,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,57900,2022-08-01T16:43:38.586362-05:00,a198778434add6c1c1eb9073c027be13,2024-07-31T06:34:58.304800-05:00,25f0bd27-2eda-447f-bd38-3752780bbf06,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,3b2f4da5-84d9-4de3-9418-e940f2167625,released,96355b5c-9ac0-4b1e-ac66-41e145f4778e,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
7ab6e0cc-73f2-481f-8c74-e89161f6c6ed,MAF,"TCGA-83-5908-01A-21D-2284-08,TCGA-83-5908-10A-01D-2284-08",open,e8fd4269-c9e6-4f1d-be5f-eee80fc4b9fe.wxs.aliquot_ensemble_masked.maf.gz,788127ac-1a1b-49e3-8bf2-141e62110109,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,81863,2022-08-01T16:44:14.774579-05:00,73e05a2df5e40ae633647979173ff7dc,2024-07-31T06:35:23.301070-05:00,7ab6e0cc-73f2-481f-8c74-e89161f6c6ed,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,7fc9519f-72fa-4b26-80ad-3924f5ac47f0,released,e8fd4269-c9e6-4f1d-be5f-eee80fc4b9fe,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
74d9e845-4334-4178-9da3-11b3c07a225d,MAF,"TCGA-38-4626-01A-01D-1553-08,TCGA-38-4626-11A-01D-1553-08",open,df35c635-dd73-4f6f-b141-6000ce81cb49.wxs.aliquot_ensemble_masked.maf.gz,1b295d83-93b9-4fad-99ef-7adf27478bb2,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,67741,2022-08-01T16:44:41.587572-05:00,731f6db1596637ececba1d9ad8ba62d1,2024-07-31T06:29:35.636178-05:00,74d9e845-4334-4178-9da3-11b3c07a225d,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,425e1964-fed7-4403-9f74-44ce910736e3,released,df35c635-dd73-4f6f-b141-6000ce81cb49,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
ffc4b353-7444-4aa7-9475-91eb3b999227,MAF,"TCGA-97-7546-01A-11D-2036-08,TCGA-97-7546-10A-01D-2036-08",open,565656ba-031b-43a3-a339-a4b444358def.wxs.aliquot_ensemble_masked.maf.gz,707c30b6-6688-4ddc-be60-a52eabf55594,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,89800,2022-08-01T16:44:45.577433-05:00,2a34db26e8d10b244ec186f97f7b080c,2024-07-31T06:34:49.571346-05:00,ffc4b353-7444-4aa7-9475-91eb3b999227,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,358a2be2-4b02-44f7-ab3c-6e632592fef6,released,565656ba-031b-43a3-a339-a4b444358def,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
0fc27300-1278-4615-9e67-c569939f294e,MAF,"TCGA-55-8299-01A-11D-2284-08,TCGA-55-8299-10B-01D-2323-08",open,9591b9ec-827d-4cba-8bca-fb464015977e.wxs.aliquot_ensemble_masked.maf.gz,4d887d1b-36c7-4cad-942b-9f334a9a2c63,Simple Nucleotide Variation,masked_somatic_mutation,Illumina,56268,2022-08-01T16:55:57.522081-05:00,8be6ad0c02b06e9ccdf7c3b1be7fc837,2024-07-31T06:35:00.842524-05:00,0fc27300-1278-4615-9e67-c569939f294e,Masked Somatic Mutation,released,WXS,2,35.0 - 46.0,TCGA-LUAD,3e5d065a-b69f-44fe-9e50-9835faa56db3,released,9591b9ec-827d-4cba-8bca-fb464015977e,https://github.com/NCI-GDC/aliquot-maf-cwl/blob/3dd621a8745ee2b91716911604bf3f096337a9b7/ensemble_aliquot_maf/ensemble_aliquot_maf_wf.cwl,Aliquot Ensemble Somatic Variant Merging and Masking,3dd621a8745ee2b91716911604bf3f096337a9b7,
